ms_today;input_voltage;temp_mos_max;temp_mos_1;temp_mos_2;temp_mos_3;temp_motor;current_motor;current_in;d_axis_current;q_axis_current;erpm;duty_cycle;amp_hours_used;amp_hours_charged;watt_hours_used;watt_hours_charged;tachometer;tachometer_abs;encoder_position;fault_code;vesc_id;d_axis_voltage;q_axis_voltage;ms_today_setup;amp_hours_setup;amp_hours_charged_setup;watt_hours_setup;watt_hours_charged_setup;battery_level;battery_wh_tot;current_in_setup;current_motor_setup;speed_meters_per_sec;tacho_meters;tacho_abs_meters;num_vescs;ms_today_imu;roll;pitch;yaw;accX;accY;accZ;gyroX;gyroY;gyroZ;gnss_posTime;gnss_lat;gnss_lon;gnss_alt;gnss_gVel;gnss_vVel;gnss_hAcc;gnss_vAcc;
23540595;48.5;51.5;0;0;0;-80.6;47.26;9.01;0.24;47.47;2561;0.242;1.053;0.1279;51.2484;6.3603;626862;635420;305.874;0;61;-1.515;5.95;23540495;1.0528;0.1279;51.2382;6.3603;0.906;431.123;4.48;27.1;1.364;3215.4;3259.3;1;23540496;0.0216264;0.0532015;0.263566;0.447467;-0.0123943;1.00057;25.3815;7.52167;-2.09763;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
23540645;48.7;51.5;0;0;0;-79;50.17;9.75;-0.27;50;2617;0.228;1.0532;0.1279;51.2567;6.3603;626878;635436;318.327;0;61;-1.435;6.134;23540596;1.053;0.1279;51.2484;6.3603;0.905;430.454;11.09;58.4;1.313;3215.52;3259.42;1;23540596;-0.032574;0.0320044;0.259942;-0.0472331;0.0876199;1.02131;28.7406;0.91242;4.30357;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
23540735;48.5;51.6;0;0;0;-78;44.55;8.72;0.23;44.59;2806;0.26;1.0534;0.1279;51.2671;6.3603;626903;635461;338.326;0;61;-1.66;6.191;23540645;1.0532;0.1279;51.2567;6.3603;0.904;429.95;7.63;40.88;1.342;3215.6;3259.5;1;23540647;-0.0662733;0.0493157;0.243451;-0.129206;0.388478;1.02536;0.820616;-2.12678;22.1051;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
23540797;48.7;51.6;0;0;0;-76.9;42.13;8.43;-0.29;41.97;2974;0.23;1.0535;0.1279;51.2743;6.3603;626922;635480;352.796;0;61;-1.494;6.355;23540735;1.0534;0.1279;51.2671;6.3603;0.902;429.321;10.08;48.14;1.44;3215.73;3259.63;1;23540735;-0.0579363;0.0521493;0.207505;-0.144289;-0.133941;1.02167;-3.2681;4.70939;22.029;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
23540885;48.6;51.7;0;0;0;-78.2;34.63;6.93;0.11;34.7;3193;0.257;1.0537;0.1279;51.2823;6.3603;626951;635509;15.6536;0;61;-1.582;6.272;23540797;1.0535;0.1279;51.2743;6.3603;0.902;428.926;6.02;32.88;1.525;3215.83;3259.72;1;23540797;-0.0431857;0.0698649;0.183;-0.231358;0.047797;1.01189;-8.72768;-4.5173;25.8271;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
23540947;48.7;51.7;0;0;0;-77.2;36.18;7.22;-0.13;36.06;3243;0.241;1.0538;0.1279;51.2885;6.3603;626971;635529;31.0125;0;61;-1.418;6.365;23540885;1.0537;0.1279;51.2823;6.3603;0.901;428.51;9.5;45.02;1.638;3215.98;3259.88;1;23540895;-0.00892916;0.0543693;0.141954;-0.215577;0.0763364;1.01569;-40.2246;8.45847;31.7643;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
23541014;48.4;51.8;0;0;0;-77.5;44.42;9.56;0.44;44.61;3273;0.295;1.054;0.1279;51.2957;6.3603;626991;635549;46.3813;0;61;-1.924;6.794;23540947;1.0538;0.1279;51.2885;6.3603;0.9;428.205;7.22;35.59;1.664;3216.08;3259.98;1;23540947;0.0366295;0.0629595;0.107647;-0.0858302;-0.481121;0.998894;-29.5419;-2.21444;31.8813;23539999;-37.71097146;145.03607005;82.90881977;0.00000000;0.00000000;4.73950092;3.37070736;
23541097;48.7;51.8;0;0;0;-78.6;50.82;11.45;-0.36;50.67;3322;0.235;1.0543;0.1279;51.3102;6.3603;627021;635579;69.946;0;61;-2.01;7.095;23541014;1.054;0.1279;51.2957;6.3603;0.899;427.79;13.76;57.7;1.679;3216.18;3260.08;1;23541014;0.0729726;0.0455985;0.0829767;0.076222;-0.6423;1.02194;28.1835;-6.01124;14.0973;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541162;48.7;51.9;0;0;0;-78.3;36.05;7.16;-0.19;36.06;3287;0.239;1.0544;0.1279;51.316;6.3603;627040;635598;85.0672;0;61;-1.638;6.322;23541097;1.0543;0.1279;51.3102;6.3603;0.897;426.925;6.76;34.89;1.702;3216.34;3260.23;1;23541130;0.0194942;0.0518776;0.0557082;0.088093;-0.0366127;1.02919;3.60011;7.47537;14.9076;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541245;48.6;51.9;0;0;0;-79.8;41.55;8.53;0.33;41.58;3211;0.25;1.0546;0.1279;51.3263;6.3603;627069;635627;107.393;0;61;-1.678;6.537;23541163;1.0544;0.1279;51.316;6.3603;0.897;426.648;7.2;36.19;1.685;3216.44;3260.34;1;23541185;0.0131463;0.055581;0.0401065;-0.0462895;-0.117355;1.02325;6.74375;3.81095;15.7504;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541335;48.4;52;0;0;0;-79.5;52.87;11.93;0;52.92;3267;0.283;1.0549;0.1279;51.3403;6.3603;627099;635657;130.397;0;61;-2.169;7.118;23541245;1.0546;0.1279;51.3263;6.3603;0.896;426.09;8.6;42.49;1.646;3216.58;3260.48;1;23541247;0.0149318;0.0506947;0.0238661;0.378081;0.129696;1.01837;-4.42399;-5.28692;17.0714;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541397;48.3;52;0;0;0;-79.4;52.27;12.04;0.14;52.31;3376;0.295;1.0551;0.1279;51.3499;6.3603;627119;635677;146.489;0;61;-2.377;7.296;23541335;1.0549;0.1279;51.3403;6.3603;0.894;425.204;11.92;51.13;1.676;3216.74;3260.63;1;23541335;0.0189889;0.0483516;-0.0101587;-0.120757;0.0504943;1.0254;-15.8531;-7.43676;22.0662;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541464;47.5;52;0;0;0;-80.5;71.26;19.21;0.55;71.62;3467;0.399;1.0554;0.1279;51.3638;6.3603;627140;635698;163.024;0;61;-2.86;8.318;23541398;1.0551;0.1279;51.3499;6.3603;0.892;424.625;13.21;54.75;1.733;3216.84;3260.74;1;23541398;0.0360782;0.0522026;-0.0373758;-0.125618;-0.226777;1.02818;-2.64604;-12.4624;29.702;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541546;47.3;52.1;0;0;0;-82.4;100.55;31.69;-0.44;100.53;3820;0.395;1.0562;0.1279;51.401;6.3603;627175;635733;189.523;0;61;-3.678;9.771;23541464;1.0554;0.1279;51.3638;6.3603;0.89;423.603;29.83;97.22;1.778;3216.95;3260.85;1;23541464;0.0469949;0.0295554;-0.0641708;0.0453279;-0.0803339;1.0427;5.51459;-6.09471;22.3342;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541614;48.5;52.2;0;0;0;-82.4;68.74;20.49;-0.94;68.13;4226;0.275;1.0565;0.1279;51.4193;6.3603;627202;635760;210.905;0;61;-1.317;9.238;23541546;1.0562;0.1279;51.401;6.3603;0.884;420.775;30.74;92.6;1.965;3217.13;3261.03;1;23541546;0.0418784;0.0543237;-0.092515;-0.350677;-0.119027;1.07159;26.9806;-15.7014;8.77225;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541697;48.5;52.2;0;0;0;-83.1;31.28;7.16;0.01;31.3;4140;0.265;1.0567;0.1279;51.4281;6.3603;627240;635798;240.198;0;61;0.279;7.388;23541614;1.0565;0.1279;51.4193;6.3603;0.882;419.554;8.05;34.89;2.168;3217.27;3261.17;1;23541634;0.0090377;0.0539956;-0.12665;0.282774;-0.236829;1.02228;11.4782;20.4757;37.4151;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541763;48.2;52.3;0;0;0;-83.2;50.32;12.15;1.25;50.46;3848;0.321;1.0569;0.1279;51.4373;6.3603;627262;635820;257.443;0;61;-1.755;7.642;23541698;1.0567;0.1279;51.4281;6.3603;0.881;419.254;8.9;39.25;2.121;3217.46;3261.36;1;23541698;0.0270427;0.0302461;-0.168479;0.214258;-0.197705;1.00192;-26.6829;5.64513;37.0201;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541848;47.6;52.3;0;0;0;-84.2;74.1;20.08;0.03;74.28;3635;0.37;1.0574;0.1279;51.4602;6.3603;627294;635852;282.386;0;61;-3.115;8.406;23541763;1.0569;0.1279;51.4373;6.3603;0.88;418.733;15.63;61.53;1.97;3217.57;3261.47;1;23541763;0.0800054;0.00980118;-0.200136;0.196358;-0.565053;1.0102;-16.9696;-7.43797;22.5122;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541913;47.3;52.4;0;0;0;-85.1;90.1;27.24;0.4;90.16;3738;0.426;1.0578;0.1279;51.4814;6.3603;627316;635874;300.078;0;61;-3.815;9.364;23541848;1.0574;0.1279;51.4602;6.3603;0.877;417.149;25.93;90.41;1.862;3217.74;3261.63;1;23541848;0.129863;-0.0117681;-0.217432;-0.223686;-0.104033;1.05136;-21.2365;-24.7189;3.00144;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23541998;48.2;52.5;0;0;0;-83.8;92.86;31.89;-1.04;92.46;4668;0.318;1.0587;0.1279;51.5206;6.3603;627360;635918;334.003;0;61;-3.3;10.649;23541913;1.0578;0.1279;51.4814;6.3603;0.874;415.653;31.42;94.15;1.917;3217.85;3261.75;1;23541914;0.162221;-0.013763;-0.21188;-0.615679;-0.827986;1.07681;-10.4908;-37.3838;-30.5839;23540999;-37.71097684;145.03607566;82.97759828;0.00000000;0.00000000;4.74394741;3.36444646;
23542065;48.3;52.5;0;0;0;-83.4;31.8;8.47;-0.01;31.86;4856;0.334;1.0588;0.1279;51.5276;6.3603;627391;635949;357.506;0;61;0.117;8.599;23541998;1.0587;0.1279;51.5206;6.3603;0.867;412.709;10.63;39.24;2.396;3218.08;3261.98;1;23541998;0.115179;0.0103368;-0.14371;0.422278;0.740793;1.0597;2.85973;34.6747;-21.6944;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542147;48.7;52.7;0;0;0;-83.5;40.91;10.71;-0.15;40.78;4507;0.277;1.0591;0.1279;51.5412;6.3603;627430;635988;28.6314;0;61;-0.096;8.14;23542065;1.0588;0.1279;51.5276;6.3603;0.867;412.513;13.46;46.99;2.49;3218.23;3262.13;1;23542065;0.0971776;-0.0198555;-0.132008;0.975685;-0.188836;1.00295;26.9505;17.4908;-9.58458;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542215;48.6;52.7;0;0;0;-83.3;37.43;8.75;0.05;37.48;4226;0.254;1.0592;0.1279;51.548;6.3603;627455;636013;47.6797;0;61;0.114;7.497;23542147;1.0591;0.1279;51.5412;6.3603;0.866;412.001;7.07;29.3;2.311;3218.44;3262.34;1;23542148;0.070563;-0.011463;-0.133682;0.57245;-0.544697;0.951059;-24.9257;18.6969;18.1879;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542296;48.7;52.8;0;0;0;-83.7;29.27;6.06;0.55;29.22;3796;0.252;1.0594;0.1279;51.5555;6.3603;627488;636048;73.5475;0;61;-1.061;6.636;23542215;1.0592;0.1279;51.548;6.3603;0.866;411.832;7;32.65;2.165;3218.56;3262.46;1;23542215;0.0999401;-0.0095785;-0.149932;0.129766;-0.258875;0.948788;14.8503;24.8712;14.6507;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542386;48.3;52.9;0;0;0;-82.6;34.89;7.43;0.1;35.01;3557;0.295;1.0596;0.1279;51.5639;6.3603;627519;636079;97.8992;0;61;-1.604;6.609;23542296;1.0594;0.1279;51.5555;6.3603;0.866;411.873;6.35;31.41;1.945;3218.73;3262.64;1;23542297;0.106584;-0.00803011;-0.14512;0.0410543;0.289478;0.94033;-23.1207;9.25646;-11.5759;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542444;48.4;52.9;0;0;0;-83.1;50.77;11.85;-0.04;50.7;3558;0.298;1.0598;0.1279;51.5737;6.3603;627540;636100;114.516;0;61;-2.397;7.365;23542416;1.0597;0.1279;51.5695;6.3603;0.865;411.552;10.48;50.6;1.805;3218.94;3262.85;1;23542416;0.19353;-0.0130706;-0.124245;-0.454423;-0.465507;0.975935;-26.2991;-4.36314;-30.7909;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542535;48.3;53;0;0;0;-83;46.09;11.13;0.26;46.06;3851;0.313;1.06;0.1279;51.587;6.3603;627576;636136;142.302;0;61;-2.335;7.708;23542515;1.06;0.1279;51.5827;6.3603;0.864;411.098;10.39;44.33;1.923;3219.11;3263.02;1;23542515;0.201311;-0.0114969;-0.0602629;-0.136861;-0.357949;0.995123;35.8026;-9.47806;-57.6347;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542598;48.5;53.1;0;0;0;-83.4;36.69;8.46;-1.4;36.46;4012;0.278;1.0602;0.1279;51.5943;6.3603;627600;636160;161.067;0;61;-0.347;7.464;23542515;1.06;0.1279;51.5827;6.3603;0.864;411.098;10.39;44.33;1.923;3219.11;3263.02;1;23542515;0.201311;-0.0114969;-0.0602629;-0.136861;-0.357949;0.995123;35.8026;-9.47806;-57.6347;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542664;48.3;53.1;0;0;0;-83.6;41.98;10.07;0.1;42.1;4019;0.283;1.0604;0.1279;51.6021;6.3603;627625;636185;179.939;0;61;0;7.652;23542599;1.0602;0.1279;51.5943;6.3603;0.863;410.799;8.96;37.93;2.057;3219.31;3263.22;1;23542599;0.124978;-0.0172516;0.019712;0.0713126;0.145362;0.970566;14.3865;21.4682;-35.7059;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23542853;48.2;53.2;0;0;0;-84;72.41;20.7;0.06;72.41;4047;0.293;1.0609;0.1279;51.6266;6.3603;627661;636221;208.02;0;61;-1.212;8.884;23542664;1.0604;0.1279;51.6021;6.3603;0.863;410.582;12.1;49.91;2.06;3219.43;3263.34;1;23542664;0.116241;-0.00902589;0.0603686;0.0188102;-0.0627663;0.972763;7.70138;-3.72372;-41.4653;23541999;-37.71098369;145.03609398;82.80897862;1.11065164;0.00000000;4.74175229;3.36753950;
23543045;48.3;53.4;0;0;0;-79.6;49.35;13.53;-0.01;49.32;4696;0.302;1.062;0.1279;51.6812;6.3603;627797;636357;314.649;0;61;-0.368;8.685;23542853;1.0609;0.1279;51.6266;6.3603;0.86;409.124;12;50.55;2.076;3219.62;3263.53;1;23542862;0.0621494;-0.000448312;0.10835;-0.588914;-0.0357935;1.02177;33.8501;4.52076;-20.7789;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543165;48.3;53.4;0;0;0;-76.1;40.97;11.26;0.04;40.98;4868;0.324;1.0624;0.1279;51.6993;6.3603;627856;636416;0.216674;0;61;-0.158;8.796;23543045;1.062;0.1279;51.6812;6.3603;0.855;406.842;9.7;38.98;2.409;3220.32;3264.23;1;23543047;0.000378721;0.0246832;0.219576;-0.351647;0.16735;1.01093;-18.3693;2.02724;-1.64178;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543253;48.3;53.5;0;0;0;-77.8;36.95;9.88;-0.03;36.93;4862;0.33;1.0626;0.1279;51.7114;6.3603;627900;636460;34.2683;0;61;-0.006;8.583;23543165;1.0624;0.1279;51.6993;6.3603;0.854;406.314;11.27;40.69;2.498;3220.62;3264.53;1;23543165;-0.00874037;0.0281461;0.207042;-0.350174;-0.0636382;1.00123;60.2805;13.0077;0.529698;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543347;48.2;53.6;0;0;0;-78;40.29;11.04;0.12;40.36;4881;0.34;1.0629;0.1279;51.7244;6.3603;627943;636503;68.4138;0;61;-0.138;8.791;23543254;1.0626;0.1279;51.7114;6.3603;0.853;406.084;11.77;40.92;2.496;3220.84;3264.75;1;23543254;-0.071136;0.0288446;0.188297;0.0170164;0.193596;0.999884;-6.09985;19.9534;27.4598;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543413;48.6;53.6;0;0;0;-79.3;44.74;12.45;-0.42;44.47;4863;0.288;1.0631;0.1279;51.7353;6.3603;627973;636533;91.2594;0;61;-0.309;8.872;23543348;1.0629;0.1279;51.7244;6.3603;0.853;405.759;15.5;52.53;2.505;3221.07;3264.98;1;23543348;-0.0170958;0.0412991;0.143283;0.101312;-0.457788;1.01329;-5.59562;0.257736;20.5845;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543497;48.6;53.7;0;0;0;-80.9;40.48;11.07;0.04;40.5;4805;0.308;1.0634;0.1279;51.7486;6.3603;628016;636576;124.947;0;61;-0.148;8.694;23543414;1.0631;0.1279;51.7353;6.3603;0.852;405.423;6.38;25.95;2.494;3221.22;3265.13;1;23543414;-0.00610672;0.054336;0.115579;0.305109;0.305604;1.02253;-34.9875;14.0289;28.9694;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543564;48.4;53.7;0;0;0;-81.3;41.36;11.44;0.15;41.46;4850;0.315;1.0636;0.1279;51.7575;6.3603;628046;636606;148.073;0;61;-0.18;8.875;23543497;1.0634;0.1279;51.7486;6.3603;0.851;405.102;8.1;30.19;2.465;3221.44;3265.35;1;23543497;0.0678962;0.0588742;0.0900333;0.38348;-0.268983;1.02177;-32.7713;-5.91512;1.20831;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543646;48.5;53.7;0;0;0;-83.3;44.85;12.61;-0.05;44.8;4903;0.313;1.0639;0.1279;51.7728;6.3603;628090;636650;182.646;0;61;-0.321;9.031;23543564;1.0636;0.1279;51.7575;6.3603;0.851;404.886;11.13;41.1;2.488;3221.59;3265.5;1;23543565;0.117577;0.0552642;0.0996516;0.223726;-0.394816;1.02242;17.6503;-3.9205;-14.0285;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543735;48.3;53.8;0;0;0;-82.1;42.93;12.02;0.07;42.98;4932;0.332;1.0642;0.1279;51.7871;6.3603;628134;636694;217.235;0;61;-0.247;8.988;23543646;1.0639;0.1279;51.7728;6.3603;0.85;404.41;9.2;34.48;2.515;3221.82;3265.73;1;23543646;0.0684095;0.0604665;0.123126;-0.0696269;0.322872;1.01925;13.464;8.96862;-17.9398;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543831;48.6;53.8;0;0;0;-82.4;38.82;10.57;-0.21;38.66;4919;0.297;1.0644;0.1279;51.7961;6.3603;628164;636724;240.19;0;61;-0.086;8.742;23543735;1.0642;0.1279;51.7871;6.3603;0.849;404.013;12.63;43.93;2.529;3222.05;3265.96;1;23543735;0.0640929;0.0570184;0.155758;0.221769;0.0280685;1.00756;-20.1019;7.13955;-18.674;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543883;48.4;53.8;0;0;0;-82.5;35.68;9.57;0.11;35.74;4887;0.34;1.0646;0.1279;51.8075;6.3603;628208;636768;274.493;0;61;0.026;8.612;23543831;1.0644;0.1279;51.7961;6.3603;0.849;403.857;7.18;28.61;2.523;3222.2;3266.11;1;23543832;0.0839089;0.0675395;0.172068;0.175051;0.00795675;1.00091;-31.929;8.03485;-11.2429;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23543946;48.2;53.9;0;0;0;-81.4;49.92;14.42;0.13;50.02;4900;0.321;1.0648;0.1279;51.8186;6.3603;628238;636798;297.611;0;61;-0.541;9.267;23543884;1.0646;0.1279;51.8075;6.3603;0.849;403.754;11.86;39.76;2.507;3222.42;3266.33;1;23543884;0.114597;0.0569327;0.197725;0.236045;-0.410992;0.996185;29.468;-6.34233;-21.2198;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23544035;48;53.9;0;0;0;-82.7;50.22;14.5;0.12;50.27;4902;0.35;1.0652;0.1279;51.8358;6.3603;628282;636842;331.766;0;61;-0.53;9.211;23543946;1.0648;0.1279;51.8186;6.3603;0.848;403.337;13.06;48.57;2.512;3222.58;3266.49;1;23543946;0.0968829;0.0564776;0.220662;-0.183242;-0.072861;1.00459;45.8118;8.48297;-18.9075;23542999;-37.71099952;145.03610583;83.14063088;1.52100108;0.00000000;4.74364282;3.36487590;
23544098;48;53.9;0;0;0;-84.3;59.16;18.19;0.06;59.14;5030;0.363;1.0655;0.1279;51.8503;6.3603;628312;636872;355.568;0;61;-1.022;9.836;23544035;1.0652;0.1279;51.8358;6.3603;0.846;402.692;17.1;57.6;2.515;3222.8;3266.71;1;23544035;0.0372384;0.0548089;0.261815;-0.142266;-0.073424;1.02275;18.9829;-10.6002;-26.5783;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544155;48.2;54;0;0;0;-84.2;48.5;14.54;-0.22;48.37;5202;0.347;1.0657;0.1279;51.8624;6.3603;628344;636904;20.3975;0;61;-0.612;9.635;23544098;1.0655;0.1279;51.8503;6.3603;0.845;402.041;17.33;56.27;2.58;3222.96;3266.87;1;23544099;0.0172697;0.0625878;0.280264;-0.694037;0.305195;1.02696;-17.3132;-4.83788;-13.3475;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544248;47.9;54;0;0;0;-84.5;46.7;14.5;0.2;46.8;5382;0.386;1.0661;0.1279;51.8793;6.3603;628393;636953;58.3862;0;61;-0.636;9.851;23544155;1.0657;0.1279;51.8624;6.3603;0.844;401.629;12.7;42.8;2.67;3223.12;3267.03;1;23544165;0.0371583;0.0729651;0.295654;-0.386443;-0.381937;1.00936;2.95497;-2.99447;-17.8842;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544313;48.1;54;0;0;0;-85.1;54.81;16.98;-0.22;54.7;5330;0.354;1.0664;0.1279;51.8932;6.3603;628425;636985;83.3831;0;61;-0.945;9.92;23544248;1.0661;0.1279;51.8793;6.3603;0.843;401.076;20.04;60.18;2.761;3223.37;3267.28;1;23544249;0.0257633;0.0499782;0.317996;0.120291;0.365584;0.998523;6.79561;15.5378;-9.62488;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544397;47.6;54;0;0;0;-84.1;59.53;19.78;0.31;59.65;5530;0.437;1.0669;0.1279;51.9161;6.3603;628475;637035;122.343;0;61;-1.356;10.552;23544314;1.0664;0.1279;51.8932;6.3603;0.842;400.523;14.73;49.47;2.734;3223.54;3267.45;1;23544314;0.0133109;0.0689173;0.320941;-0.185428;0.398623;1.00879;-23.4286;-10.288;-6.75446;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544454;48.3;54.1;0;0;0;-82.1;66.92;23.57;-0.72;66.52;5695;0.338;1.0673;0.1279;51.936;6.3603;628510;637070;149.739;0;61;-2.054;10.962;23544397;1.0669;0.1279;51.9161;6.3603;0.839;399.392;26.23;69.96;2.837;3223.79;3267.7;1;23544398;0.0396244;0.05155;0.33205;0.550256;-0.463167;1.03237;30.1952;-6.76134;-1.83095;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544549;48.3;54.1;0;0;0;-78.9;35.06;10.88;0.03;35.07;5824;0.356;1.0676;0.1279;51.9491;6.3603;628563;637123;190.738;0;61;-0.259;9.929;23544455;1.0673;0.1279;51.936;6.3603;0.837;398.279;8.54;30.76;2.922;3223.97;3267.88;1;23544455;0.0291798;0.0908862;0.336222;-0.237528;0.104035;1.02961;4.03006;18.3267;-2.75958;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544604;48.6;54.1;0;0;0;-77.9;34.69;10.41;-0.28;34.52;5749;0.313;1.0677;0.1279;51.9581;6.3603;628597;637157;217.822;0;61;-0.168;9.639;23544549;1.0676;0.1279;51.9491;6.3603;0.837;398.137;10.55;35.12;2.987;3224.24;3268.15;1;23544549;-0.00543266;0.0789832;0.344387;0.210729;0.239334;0.995468;58.4421;22.9691;-4.0942;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544697;48.4;54.2;0;0;0;-77.9;35.97;10.95;0.17;36.04;5680;0.368;1.068;0.1279;51.9709;6.3603;628648;637208;257.452;0;61;-0.241;9.706;23544604;1.0677;0.1279;51.9581;6.3603;0.837;398.071;5.45;19.97;2.947;3224.42;3268.33;1;23544605;-0.054991;0.0924359;0.333844;0.262656;0.864719;0.967646;-51.1012;-3.75321;14.1976;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544755;48.5;54.2;0;0;0;-77.9;37.87;11.64;-0.1;37.81;5706;0.346;1.0682;0.1279;51.9804;6.3603;628682;637242;284.327;0;61;-0.329;9.837;23544697;1.068;0.1279;51.9709;6.3603;0.836;397.98;11.37;34.8;2.914;3224.68;3268.59;1;23544697;0.0119582;0.076647;0.315749;0.264531;0.0451738;0.977556;-6.9048;-5.62526;6.83672;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544847;48.5;54.3;0;0;0;-77.3;31.98;9.48;0;31.97;5700;0.35;1.0684;0.1279;51.992;6.3603;628734;637294;324.445;0;61;-0.053;9.563;23544755;1.0682;0.1279;51.9804;6.3603;0.836;397.859;8.88;29.77;2.927;3224.86;3268.77;1;23544786;0.013496;0.0765121;0.3109;0.160754;-0.188131;0.983146;44.5175;7.69298;2.23566;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
23544906;48;54.3;0;0;0;-77.8;44.85;14.38;0.43;45.04;5715;0.369;1.0687;0.1279;52.0026;6.3603;628768;637328;350.99;0;61;-0.696;10.167;23544847;1.0684;0.1279;51.992;6.3603;0.836;397.912;9.48;30.26;2.924;3225.12;3269.03;1;23544847;-0.0250414;0.0782618;0.300525;0.00349206;0.505789;1.10241;-24.8966;-6.56071;14.1501;23543999;-37.71101465;145.03612032;83.54205570;1.83643204;0.00000000;4.74124964;3.36824715;
