Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
1252,2026-06-21T20:44:25.400Z,33.6521898,-117.3025483,390.6,47.54,0.173,0.929,0.967,1,-2.37,0.70,38.24
1253,2026-06-21T20:44:25.440Z,33.6521946,-117.3025483,390.6,47.68,0.175,0.925,0.981,1,-2.26,1.36,37.38
1254,2026-06-21T20:44:25.480Z,33.6521994,-117.3025485,390.6,47.80,0.169,0.925,0.998,1,-2.04,1.85,36.92
1255,2026-06-21T20:44:25.520Z,33.6522043,-117.3025488,390.6,47.90,0.156,0.929,1.011,1,-1.72,1.96,36.98
1256,2026-06-21T20:44:25.560Z,33.6522089,-117.3025492,390.7,47.70,0.135,0.934,1.011,1,-1.34,1.63,37.54
1257,2026-06-21T20:44:25.600Z,33.6522139,-117.3025498,390.7,47.85,0.108,0.942,1.004,1,-1.02,1.07,38.36
1258,2026-06-21T20:44:25.640Z,33.6522185,-117.3025506,390.7,47.96,0.074,0.958,0.995,1,-0.69,0.55,39.24
1259,2026-06-21T20:44:25.680Z,33.6522233,-117.3025516,390.7,47.93,0.037,0.980,0.990,1,-0.33,0.35,40.05
1260,2026-06-21T20:44:25.720Z,33.6522281,-117.3025528,390.7,47.53,0.000,1.006,0.991,1,-0.13,0.61,40.74
1261,2026-06-21T20:44:25.760Z,33.6522326,-117.3025540,390.7,47.35,-0.034,1.029,0.997,1,-0.10,1.27,41.34
1262,2026-06-21T20:44:25.800Z,33.6522373,-117.3025554,390.7,47.29,-0.065,1.050,1.002,1,-0.24,2.12,41.92
1263,2026-06-21T20:44:25.840Z,33.6522419,-117.3025570,390.7,47.21,-0.091,1.062,1.003,1,-0.61,2.91,42.57
1264,2026-06-21T20:44:25.880Z,33.6522464,-117.3025587,390.7,47.42,-0.114,1.074,1.003,1,-0.95,3.34,43.36
1265,2026-06-21T20:44:25.920Z,33.6522508,-117.3025604,390.7,47.20,-0.132,1.082,1.002,1,-1.16,3.32,44.26
1266,2026-06-21T20:44:25.960Z,33.6522553,-117.3025624,390.7,46.90,-0.144,1.092,0.999,1,-1.21,2.83,45.26
1267,2026-06-21T20:44:26.040Z,33.6522638,-117.3025668,390.7,46.40,-0.149,1.101,0.993,1,-1.32,2.10,46.17
1268,2026-06-21T20:44:26.080Z,33.6522678,-117.3025695,390.7,46.10,-0.146,1.109,0.987,1,-1.45,1.44,46.81
1269,2026-06-21T20:44:26.120Z,33.6522720,-117.3025721,390.8,45.97,-0.139,1.112,0.981,1,-1.52,1.11,47.02
1270,2026-06-21T20:44:26.160Z,33.6522760,-117.3025750,390.8,46.11,-0.126,1.109,0.973,1,-1.41,1.18,46.84
1271,2026-06-21T20:44:26.200Z,33.6522799,-117.3025778,390.7,46.12,-0.111,1.103,0.967,1,-1.33,1.66,46.27
1272,2026-06-21T20:44:26.240Z,33.6522838,-117.3025809,390.7,46.06,-0.094,1.095,0.963,1,-1.28,2.37,45.53
1273,2026-06-21T20:44:26.280Z,33.6522876,-117.3025843,390.7,46.18,-0.071,1.085,0.957,1,-1.50,3.06,44.77
1274,2026-06-21T20:44:26.320Z,33.6522913,-117.3025875,390.6,46.17,-0.039,1.075,0.952,1,-1.91,3.50,44.13
1275,2026-06-21T20:44:26.360Z,33.6522948,-117.3025911,390.7,46.19,-0.003,1.067,0.952,1,-2.13,3.57,43.68
1276,2026-06-21T20:44:26.400Z,33.6522981,-117.3025948,390.6,45.74,0.035,1.058,0.955,1,-2.12,3.25,43.47
1277,2026-06-21T20:44:26.440Z,33.6523013,-117.3025987,390.6,45.85,0.075,1.049,0.958,1,-1.99,2.58,43.45
1278,2026-06-21T20:44:26.480Z,33.6523046,-117.3026026,390.6,45.86,0.113,1.040,0.962,1,-1.88,1.75,43.50
1279,2026-06-21T20:44:26.520Z,33.6523078,-117.3026068,390.6,46.60,0.144,1.033,0.964,1,-2.01,0.95,43.51
1280,2026-06-21T20:44:26.560Z,33.6523109,-117.3026109,390.6,47.16,0.169,1.025,0.964,1,-2.28,0.32,43.39
1281,2026-06-21T20:44:26.600Z,33.6523140,-117.3026152,390.6,47.44,0.186,1.022,0.967,1,-2.39,-0.01,43.09
1282,2026-06-21T20:44:26.640Z,33.6523171,-117.3026196,390.5,47.87,0.194,1.024,0.975,1,-2.16,-0.03,42.69
1283,2026-06-21T20:44:26.680Z,33.6523200,-117.3026241,390.5,47.81,0.194,1.027,0.983,1,-1.64,0.19,42.29
1284,2026-06-21T20:44:26.720Z,33.6523229,-117.3026287,390.5,47.79,0.188,1.033,0.991,1,-1.07,0.61,42.02
1285,2026-06-21T20:44:26.760Z,33.6523255,-117.3026335,390.6,48.19,0.178,1.035,0.995,1,-0.75,1.08,41.95
1286,2026-06-21T20:44:26.800Z,33.6523279,-117.3026384,390.6,48.19,0.167,1.037,0.994,1,-0.57,1.47,42.06
1287,2026-06-21T20:44:26.840Z,33.6523304,-117.3026435,390.6,48.46,0.158,1.035,0.989,1,-0.52,1.73,42.28
1288,2026-06-21T20:44:26.880Z,33.6523328,-117.3026487,390.6,48.70,0.149,1.035,0.987,1,-0.47,1.83,42.52
1289,2026-06-21T20:44:26.920Z,33.6523351,-117.3026538,390.6,49.18,0.141,1.037,0.988,1,-0.44,1.80,42.70
1290,2026-06-21T20:44:26.960Z,33.6523373,-117.3026591,390.6,49.13,0.137,1.042,0.990,1,-0.40,1.64,42.77
1291,2026-06-21T20:44:27.040Z,33.6523413,-117.3026700,390.6,49.90,0.137,1.043,0.993,1,-0.31,1.42,42.67
1292,2026-06-21T20:44:27.080Z,33.6523432,-117.3026756,390.6,50.03,0.142,1.043,0.992,1,-0.26,1.26,42.40
1293,2026-06-21T20:44:27.120Z,33.6523449,-117.3026811,390.5,50.09,0.152,1.035,0.987,1,-0.45,1.23,41.96
1294,2026-06-21T20:44:27.160Z,33.6523466,-117.3026870,390.5,50.44,0.167,1.027,0.979,1,-0.68,1.37,41.34
1295,2026-06-21T20:44:27.200Z,33.6523481,-117.3026928,390.5,50.87,0.180,1.020,0.975,1,-0.93,1.65,40.63
1296,2026-06-21T20:44:27.240Z,33.6523495,-117.3026986,390.5,51.26,0.186,1.019,0.974,1,-1.14,2.00,39.95
1297,2026-06-21T20:44:27.280Z,33.6523508,-117.3027047,390.5,51.48,0.176,1.023,0.977,1,-1.18,2.24,39.40
1298,2026-06-21T20:44:27.320Z,33.6523519,-117.3027107,390.5,51.59,0.154,1.030,0.982,1,-1.14,2.24,39.06
1299,2026-06-21T20:44:27.360Z,33.6523527,-117.3027167,390.5,51.68,0.123,1.034,0.985,1,-1.13,2.02,38.92
1300,2026-06-21T20:44:27.400Z,33.6523534,-117.3027227,390.5,51.33,0.089,1.026,0.983,1,-1.24,1.68,38.81
1301,2026-06-21T20:44:27.440Z,33.6523543,-117.3027289,390.5,51.20,0.058,1.004,0.979,1,-1.57,1.37,38.50
1302,2026-06-21T20:44:27.480Z,33.6523550,-117.3027349,390.5,51.25,0.037,0.966,0.974,1,-2.21,1.29,37.69
1303,2026-06-21T20:44:27.520Z,33.6523557,-117.3027409,390.4,51.35,0.025,0.903,0.971,1,-3.29,1.50,36.06
1304,2026-06-21T20:44:27.560Z,33.6523561,-117.3027471,390.4,51.53,0.021,0.809,0.969,1,-4.82,1.93,33.31
1305,2026-06-21T20:44:27.600Z,33.6523562,-117.3027533,390.4,52.04,0.022,0.684,0.968,1,-6.77,2.45,29.26
1306,2026-06-21T20:44:27.640Z,33.6523563,-117.3027593,390.4,51.39,0.026,0.519,0.969,1,-8.95,2.86,23.88
1307,2026-06-21T20:44:27.680Z,33.6523565,-117.3027656,390.4,51.33,0.029,0.323,0.969,1,-11.06,3.05,17.35
1308,2026-06-21T20:44:27.720Z,33.6523568,-117.3027716,390.4,51.36,0.029,0.108,0.969,1,-12.83,2.96,10.11
1309,2026-06-21T20:44:27.760Z,33.6523571,-117.3027778,390.4,51.65,0.025,-0.118,0.970,1,-13.86,2.63,2.34
1310,2026-06-21T20:44:27.800Z,33.6523576,-117.3027840,390.4,51.99,0.017,-0.333,0.973,1,-13.93,2.20,-4.98
1311,2026-06-21T20:44:27.840Z,33.6523582,-117.3027902,390.4,52.05,0.007,-0.518,0.976,1,-12.84,1.80,-11.44
1312,2026-06-21T20:44:27.880Z,33.6523589,-117.3027964,390.4,51.68,-0.002,-0.670,0.979,1,-10.81,1.51,-16.79
1313,2026-06-21T20:44:27.920Z,33.6523600,-117.3028024,390.4,51.66,-0.009,-0.786,0.979,1,-8.17,1.37,-21.11
1314,2026-06-21T20:44:27.960Z,33.6523610,-117.3028086,390.4,51.67,-0.010,-0.871,0.977,1,-5.61,1.32,-24.64
1315,2026-06-21T20:44:28.040Z,33.6523634,-117.3028208,390.3,52.22,0.000,-0.934,0.973,1,-3.65,1.21,-27.98
1316,2026-06-21T20:44:28.080Z,33.6523649,-117.3028268,390.3,52.40,0.018,-0.982,0.969,1,-2.41,1.01,-31.00
1317,2026-06-21T20:44:28.120Z,33.6523662,-117.3028330,390.3,52.57,0.046,-1.017,0.961,1,-1.70,0.75,-33.73
1318,2026-06-21T20:44:28.160Z,33.6523680,-117.3028390,390.3,52.73,0.083,-1.041,0.953,1,-1.24,0.48,-36.08
1319,2026-06-21T20:44:28.200Z,33.6523697,-117.3028450,390.3,52.79,0.125,-1.056,0.946,1,-0.84,0.37,-37.74
1320,2026-06-21T20:44:28.240Z,33.6523716,-117.3028510,390.3,53.19,0.163,-1.064,0.939,1,-0.40,0.42,-38.66
1321,2026-06-21T20:44:28.280Z,33.6523735,-117.3028570,390.3,53.63,0.200,-1.069,0.934,1,0.03,0.63,-39.10
1322,2026-06-21T20:44:28.320Z,33.6523757,-117.3028632,390.3,54.27,0.232,-1.069,0.929,1,0.41,0.90,-39.27
1323,2026-06-21T20:44:28.360Z,33.6523783,-117.3028694,390.3,55.53,0.261,-1.065,0.921,1,0.70,1.07,-39.30
1324,2026-06-21T20:44:28.400Z,33.6523810,-117.3028754,390.3,56.48,0.289,-1.059,0.912,1,0.88,1.06,-39.29
1325,2026-06-21T20:44:28.440Z,33.6523838,-117.3028814,390.3,57.05,0.312,-1.052,0.904,1,0.94,0.95,-39.21
1326,2026-06-21T20:44:28.480Z,33.6523866,-117.3028876,390.3,57.44,0.337,-1.042,0.900,1,0.98,0.79,-38.92
1327,2026-06-21T20:44:28.520Z,33.6523896,-117.3028936,390.3,58.10,0.359,-1.035,0.901,1,0.92,0.69,-38.29
1328,2026-06-21T20:44:28.560Z,33.6523928,-117.3028994,390.3,58.46,0.380,-1.021,0.905,1,0.91,0.68,-37.28
1329,2026-06-21T20:44:28.600Z,33.6523960,-117.3029054,390.2,58.85,0.401,-0.997,0.914,1,1.07,0.71,-35.75
1330,2026-06-21T20:44:28.640Z,33.6523994,-117.3029113,390.2,59.21,0.422,-0.956,0.922,1,1.52,0.71,-33.62
1331,2026-06-21T20:44:28.680Z,33.6524028,-117.3029171,390.2,59.58,0.444,-0.892,0.931,1,2.26,0.59,-30.71
1332,2026-06-21T20:44:28.720Z,33.6524063,-117.3029231,390.2,60.05,0.464,-0.805,0.943,1,3.25,0.34,-26.74
1333,2026-06-21T20:44:28.760Z,33.6524101,-117.3029290,390.2,61.43,0.486,-0.695,0.956,1,4.44,0.00,-21.61
1334,2026-06-21T20:44:28.800Z,33.6524139,-117.3029350,390.2,62.07,0.509,-0.545,0.970,1,5.86,-0.37,-15.00
1335,2026-06-21T20:44:28.840Z,33.6524178,-117.3029410,390.2,63.09,0.531,-0.367,0.987,1,7.48,-0.67,-7.80
1336,2026-06-21T20:44:28.880Z,33.6524215,-117.3029472,390.2,63.53,0.544,-0.168,1.004,1,9.17,-0.79,-0.67
1337,2026-06-21T20:44:28.920Z,33.6524255,-117.3029535,390.2,64.03,0.545,0.043,1.017,1,10.60,-0.67,5.78
1338,2026-06-21T20:44:28.960Z,33.6524292,-117.3029601,390.2,64.88,0.517,0.266,1.027,1,11.02,-0.21,11.42
1339,2026-06-21T20:44:29.040Z,33.6524363,-117.3029733,390.2,66.16,0.453,0.469,1.028,1,9.94,0.55,15.78
1340,2026-06-21T20:44:29.080Z,33.6524398,-117.3029800,390.1,66.25,0.371,0.636,1.021,1,7.91,1.40,19.25
1341,2026-06-21T20:44:29.120Z,33.6524431,-117.3029870,390.1,66.14,0.278,0.765,1.007,1,5.38,2.29,22.09
1342,2026-06-21T20:44:29.160Z,33.6524463,-117.3029939,390.1,66.29,0.183,0.865,0.993,1,2.93,3.09,24.60
1343,2026-06-21T20:44:29.200Z,33.6524494,-117.3030008,390.1,66.35,0.102,0.923,0.978,1,1.20,3.66,26.84
